  729   7     0.00080        1248.52814   2     754
  730   1     0.02810         782.84271   7     759
  731   1     0.04243         424.26407   7     759
  732   2     0.02485         965.68542   7     760
  733  23     0.00001         282.84271   5     760
  734   1     0.20438         782.84271  13     716
  735   1     0.51333         300.00000  13     765
  736   2     0.14496         565.68542  14     804
  737   1     0.41955         424.26407  13     720
  738  24     0.00833         600.00000  12     780
  739   1     0.01667         300.00000   7     847
  740   2     0.09054        3214.21356   8     847
  741   2     0.00218        3214.21356   8     782
  742   1     0.00001         582.84271   1     782
  743   1     0.00001         500.00000   1     783
  744  20     0.00001         282.84271   6     783
  745   1     0.00001         282.84271   1     896
  746   1     0.00001         500.00000   1     896
  747   4     0.00001        2448.52814   2     785
  748   1     0.00001         700.00000   1     785
  749   3     0.00164        3048.52814   2     788
  750   4     0.00001         282.84271   2     788
  751   1     0.00919        1631.37085   7     728
  752   1     0.00236         424.26407   7     728
  753   1     0.00001         424.26407   1     754
  754   8     0.01414         282.84271   9     813
  755   2     0.00001         765.68542   2     813
  756   1     0.00001         907.10678   1     757
  757  38     0.00001         565.68542   6     791
  758   4     0.01733        1731.37085   8     791
  759   2     0.01414         282.84271   7     794
  760  24     0.00354         282.84271  11     794
  761   1     0.11000         300.00000  13     862
  762  12     0.00001         600.00000   3     862
  763   1     0.10000         300.00000  13     862
  764   1     0.39066        1389.94949  13     797
  765   3     0.26052         882.84271  14     797
  766   2     0.23724         682.84271  14     765
  767   1     0.29511         582.84271  13     766
  768   1     0.29571         700.00000  13     766
  769   1     0.40663         582.84271  13     770
  770   2     0.14000         200.00000  14     800
  771   1     0.30052         282.84271  13     800
  772   1     0.32427        1107.10678  13     773
  773   7     0.05000         200.00000   8     775
  774   1     0.28543        1107.10678  13     775
  775   8     0.00001         200.00000   2     776
  776   9     0.05833         600.00000   8     777
  777  10     0.00001         282.84271   2     804
  778   2     0.14059         682.84271  13     721
  779   1     0.45000         300.00000  13     778
  780  25     0.00001         482.84271   6     808
  781   1     0.02000         700.00000   7     808
  782   3     0.00001         282.84271   2     827
  783  21     0.00001         282.84271   6     829
  784   2     0.00001        1400.00000   1     829
  785   5     0.00001         282.84271   2     968
  786   1     0.00001         900.00000   1     968
  787   1     0.00001         500.00000   1     812
  788   5     0.00001         282.84271   2     812
  789   1     0.00001         500.00000   1     878
  790   1     0.00639         782.84271   7     878
  791  39     0.00001         200.00000   6     841
  792   1     0.03950        1265.68542   7     815
  793   1     0.04485         624.26407   7     815
  794  25     0.01000         200.00000  11     904
  795   2     0.00001         200.00000   2     904
  796   1     0.04478         424.26407   7     795
  797   4     0.07000         200.00000   8     864
  798   1     0.44076         424.26407  13     766
  799   1     0.11228        1024.26407  13     770
  800   3     0.03889         282.84271   8     817
  801   1     0.13169         865.68542  13     802
  802   6     0.02121         282.84271   8     773
  803   1     0.00001         424.26407   1     777
  804  11     0.03107         482.84271   9     805
  805  12     0.01100        1000.00000   9     806
  806  13     0.06737         682.84271   9     720
  807   1     0.24526         782.84271  13     721
  808  26     0.00001         282.84271   6     822
  809   1     0.04396        1182.84271   7     822
  810   6     0.00356        4497.05627   8     827
  811   1     0.00001        1900.00000   1     832
  812   6     0.00001         282.84271   2     832
  813   9     0.00001         482.84271   3     838
  814   4     0.00001         848.52814   2     841
  815   2     0.01657         482.84271   8     814
  816   1     0.53874         582.84271  13     864
  817   4     0.13876         482.84271  14     818
  818   5     0.07870         482.84271   8     802
  819   1     0.23200         500.00000  13     778
  820   1     0.36832         982.84271  13     821
  821   3     0.03314         965.68542   8     780
  822  27     0.06500         200.00000  12     919
  823   1     0.07721         582.84271   7     868
  824   1     0.06800         500.00000   7     868
  825   1     0.00001        1582.84271   1     826
  826   2     0.00001         600.00000   2     851
  827   7     0.00001         565.68542   3     851
  828   1     0.00001         300.00000   1     853
  829  22     0.00001         565.68542   6     853
  830   1     0.00001        1500.00000   1     853
  831   1     0.00001        2100.00000   1     856
  832   7     0.00001         282.84271   2     856
  833   3     0.00001        1000.00000   2     856
  834   2     0.00001         400.00000   1     833
  835   1     0.00001         865.68542   1     834
  836   1     0.00001         300.00000   1     834
  837   1     0.00001         824.26407   1     838
  838  10     0.00001         282.84271   3     902
  839   1     0.02333         300.00000   7     902
  840   1     0.00001         300.00000   1     970
  841  40     0.00001         400.00000   6     970
  842   1     0.17212         865.68542  13     817
  843   1     0.26825         782.84271  13     806
  844   1     0.31200         500.00000  13     845
  845   2     0.10253         282.84271  14     821
  846   1     0.01650         424.26407   7     919
  847   3     0.01174        1448.52814   8     869
  848   1     0.01219        1148.52814   7     869
  849   1     0.00001        2182.84271   1     826
  850   1     0.00001         500.00000   1     852
  851   8     0.00001         282.84271   3     852
  852   9     0.00001        1600.00000   3     872
  853  23     0.00001         282.84271   6     872
  854   1     0.00037        2700.00000   1     872
  855   1     0.00001         700.00000   1     873
  856   8     0.00001         282.84271   2     873
  857   2     0.00001         282.84271   1     833
  858   1     0.00001         582.84271   1     838
  859   2     0.01887        2014.21356   8     880
  860   1     0.03193        1189.94949   7     880
  861   1     0.17822        1789.94949  13     795
  862  13     0.00001         800.00000   4     885
  863   1     0.00001         582.84271   1     885
  864   5     0.09926         765.68542   8     910
  865   1     0.29333         300.00000  13     910
  866   2     0.12155         682.84271  14     806
  867   1     0.03524         624.26407   7     983
  868   2     0.01318         682.84271   7     983
  869   4     0.00001         200.00000   2     893
  870   1     0.01200         500.00000   7     893
  871   1     0.00001        3100.00000   1     895
  872  24     0.00001         282.84271   6     895
  873   9     0.00001         282.84271   3     898
  874   2     0.00001         400.00000   1     898
  875   1     0.00001         300.00000   1     874
  876   1     0.00667         300.00000   7     857
  877   1     0.01442         624.26407   7     857
  878   2     0.01359         882.84271   8     901
  879   1     0.00001         707.10678   1     990
  880   3     0.00667        1648.52814   8     814
  881   1     0.01414         707.10678   7    1040
  882  13     0.01092        1648.52814   9    1040
  883   1     0.02667         300.00000   7     935
  884   1     0.03115        1348.52814   7     935
  885  14     0.00001         282.84271   4     906
  886   2     0.24457         682.84271  13     910
  887   1     0.58667         300.00000  13     886
  888   1     0.12700        1307.10678  13     776
  889   1     0.16000         300.00000  13     980
  890   1     0.39000         300.00000  13     980
  891   1     0.08048         782.84271   7     845
  892   1     0.00001         300.00000   1     921
  893   5     0.00001         200.00000   2     921
  894   1     0.00001        1100.00000   1     926
  895  25     0.00001         282.84271   6     926
  896   2     0.00001        1200.00000   1     926
  897   1     0.00001        1900.00000   1     929
  898  10     0.00001         282.84271   3     929
  899   1     0.05333         300.00000   7     874
  900   1     0.02828         989.94949   7     901
  901   3     0.00001         482.84271   2     930
  902  11     0.00286        1048.52814   9     903
  903  12     0.00001         282.84271   3     990
  904  26     0.01041        1248.52814  11     958
  905   1     0.18857        1548.52814  13     939
  906  15     0.00001         482.84271   4     939
  907   1     0.12333         300.00000  13     939
  908   8     0.00001         482.84271   2     906
  909   7     0.03000         200.00000   8     908
  910   6     0.07836         765.68542   8     909
  911   1     0.23889         900.00000  13     909
  912   1     0.40305         424.26407  13     886
  913   1     0.36843         624.26407  13     941
  914   1     0.42000         300.00000  13     941
  915   2     0.11410        1165.68542  14     805
  916   1     0.12902         782.84271  13     866
  917   1     0.17000         500.00000  13     866
  918   1     0.18873         582.84271  13     866
  919  28     0.01526        1048.52814  12     945
  920   1     0.00979        2348.52814   7     921
  921   6     0.00001         482.84271   2     922
  922   7     0.00001         882.84271   2     924
  923   1     0.00001         500.00000   1     946
  924  91     0.00001        1448.52814   6     946
  925  94     0.00001         800.00000   6     951
  926  26     0.00001         282.84271   6     951
  927   1     0.00001         500.00000   1     951
  928  10     0.00001        4048.52814   3     954
  929  11     0.00001         282.84271   3     954
  930   4     0.00001         682.84271   2     931
  931   5     0.00001         200.00000   2     989
  932   1     0.00511         782.84271   7     989
  933   1     0.00236         424.26407   7     989
  934   1     0.01200         500.00000   7     957
  935   2     0.01250         400.00000   8     957
  936   3     0.00586         682.84271   8     958
  937   1     0.23600         500.00000  13     936
  938   1     0.16556         900.00000  13     976
  939  16     0.01768         282.84271  10     976
  940   1     0.13435         424.26407  13     908
  941   2     0.36451         482.84271  13     959
  942   1     0.29487        1224.26407  13     959
  943   2     0.09371        1248.52814   8     818
  944   1     0.02938         782.84271   7     945
  945  29     0.01061         282.84271  12     982
  946  92     0.00001         682.84271   6     947
  947  93     0.00001        2682.84271   6     925
  948   1     0.00001        1500.00000   1     949
  949  12     0.00001         282.84271   3     925
  950   1     0.00001         300.00000   1     967
  951  95     0.00001         282.84271   6     967
  952   1     0.00001         300.00000   1     967
  953   1     0.00001        2300.00000   1    1005
  954  12     0.00001         282.84271   4    1005
  955   1     0.03882         824.26407   7     930
  956   1     0.00001         582.84271   1     931
  957   3     0.00001         282.84271   2     993
  958  27     0.00177         565.68542   6     993
  959   3     0.24395         282.84271  14     978
  960   1     0.33097        1024.26407  13     978
  961   1     0.03667         300.00000   7     943
  962   1     0.21961         582.84271  13     915
  963   1     0.00001         848.52814   1     922
  964   1     0.00001        1382.84271   1     947
  965   1     0.00001         300.00000   1     966
  966  11     0.00001         282.84271   3     949
  967  96     0.00001         282.84271   6    1004
  968   6     0.00001        1600.00000   2    1004
  969   1     0.00220         907.10678   7     903
  970  41     0.00196        1531.37085   6     992
  971   2     0.02945         882.84271   8     936
  972   1     0.30276         624.26407  13     971
  973   1     0.27682        1065.68542  13     971
  974   1     0.25800         500.00000  13    1046
  975   1     0.31584         424.26407  13    1046
  976  17     0.11250         400.00000  17    1046
  977   1     0.23632         782.84271  13    1049
  978   4     0.28638         282.84271  14    1049
  979   1     0.11614        1265.68542  13     943
  980   2     0.32205         965.68542  13    1012
  981   1     0.22304         582.84271  13    1012
  982  30     0.00354         565.68542  12    1001
  983   3     0.00772        1165.68542   8    1001
  984   1     0.00001        1300.00000   1     985
  985   2     0.00001        1600.00000   2     986
  986  10     0.00001         282.84271   3     966
  987   1     0.01333         300.00000   7    1018
  988   1     0.00001         300.00000   1    1021
  989   6     0.00392         765.68542   8    1021
  990  13     0.00001        1614.21356   3     991
  991 115     0.00621         482.84271  12     992
  992 116     0.00001         482.84271   6    1008
  993  28     0.00001         565.68542   6    1022
  994   1     0.01414         424.26407   7    1022
  995   1     0.13000         500.00000  13    1049
  996   1     0.50912         424.26407  13    1050
  997   1     0.11314         424.26407  13    1050
  998   1     0.16106        1272.79221  13     915
  999   1     0.18400         500.00000  13    1011
 1000   1     0.03201        2155.63492   7     982
 1001  31     0.00001         282.84271   6    1027
 1002   1     0.00001         300.00000   1    1003
 1003   9     0.00001         282.84271   3     986
 1004  97     0.00001         400.00000   6    1031
 1005  13     0.00001         682.84271   4    1031
 1006 114     0.00001         482.84271   6     991
 1007   1     0.00172         582.84271   1    1008
 1008 117     0.00001         482.84271   6    1039
 1009   1     0.01519        1382.84271   7    1039
 1010   1     0.08250         424.26407   7    1011
 1011   2     0.00001         282.84271   1    1119
 1012   3     0.00001         400.00000   2    1119
 1013  87     0.00001         200.00000   6    1061
 1014   1     0.00940        1914.21356   7    1061
 1015  90     0.00001        1531.37085   6     924
 1016   8     0.00001         282.84271   3    1003
 1017 100     0.00884         565.68542  12    1018
 1018 101     0.00312        1282.84271  12    1035
 1019   1     0.00471         424.26407   7    1035
 1020   1     0.01738        1265.68542   7    1036
 1021   7     0.00586         682.84271   8    1037
 1022  29     0.00001         400.00000   6    1092
 1023   1     0.13857         700.00000  13    1092
 1024   1     0.13020        2265.68542  13    1052
 1025   1     0.33844         907.10678  13    1056
 1026   1     0.38333         900.00000  13    1056
 1027  32     0.00001         565.68542   6    1028
 1028  86     0.00160        1248.52814   6    1013
 1029   1     0.00001        2048.52814   1     985
 1030   1     0.00001        1265.68542   1     949
 1031  98     0.00001         965.68542   6    1032
 1032  99     0.02071         482.84271  12    1017
 1033   1     0.00001         700.00000   1    1034
 1034   2     0.00001         400.00000   2    1064
 1035 102     0.00001         282.84271   6    1064
 1036 105     0.00001         482.84271   6    1084
 1037 111     0.00001         282.84271   6    1088
 1038   1     0.00001         700.00000   1    1088
 1039 118     0.00001         565.68542   6    1090
 1040  14     0.01373        2331.37085   9    1090
 1041   1     0.01335         824.26407   7    1158
 1042   2     0.01000         200.00000   7    1158
 1043   1     0.00849         707.10678   7    1042
 1044   1     0.01595        1065.68542   7     971
 1045   1     0.06000         300.00000   7    1208
 1046  18     0.00954        1048.52814  11    1208
 1047   1     0.22106         624.26407  13    1187
 1048   1     0.32287        2155.63492  13    1187
 1049   5     0.15923        1331.37085  14    1115
 1050   2     0.07615         682.84271   7    1115
 1051   4     0.03000         400.00000   8    1115
 1052   3     0.06010         282.84271   8    1051
 1053   2     0.16263         282.84271  13    1052
 1054   1     0.22333         300.00000  13    1053
 1055   1     0.39406         624.26407  13    1118
 1056   2     0.29500         200.00000  13    1118
 1057   1     0.08378         907.10678   7    1102
 1058   1     0.00768        1431.37085   7    1027
 1059   1     0.00001         500.00000   1    1060
 1060   3     0.00354         565.68542   8    1013
 1061  88     0.00001         965.68542   6    1062
 1062  89     0.00001         765.68542   6    1015
 1063   1     0.00001        1100.00000   1     966
 1064 103     0.00001         482.84271   6    1065
 1065 104     0.00146         682.84271   6    1036
 1066 110     0.00530         565.68542  12    1037
 1067   1     0.00485         824.26407   7    1006
 1068   1     0.00001         982.84271   1    1090
 1069   1     0.00858         582.84271   7    1042
 1070   1     0.20000         300.00000  13    1051
 1071   1     0.21355         707.10678  13    1096
 1072   1     0.22156         424.26407  13    1170
 1073   1     0.36222         900.00000  13    1216
 1074   1     0.47869         582.84271  13    1216
 1075   1     0.04035        1065.68542   7    1077
 1076   1     0.05000         300.00000   7    1077
 1077   2     0.00001         282.84271   1    1102
 1078   4     0.00500         200.00000   8    1079
 1079   5     0.00001         282.84271   2    1062
 1080   1     0.00111        2707.10678   1    1016
 1081   7     0.00001         848.52814   2    1016
 1082   1     0.06206         982.84271   7    1017
 1083   1     0.00001         424.26407   1    1065
 1084 106     0.00131         765.68542   6    1107
 1085   1     0.07307         424.26407   7    1107
 1086   1     0.05657         424.26407   7    1087
 1087 109     0.00001         282.84271   6    1066
 1088 112     0.00069        1448.52814   6    1089
 1089 113     0.00199        2014.21356   6    1006
 1090 119     0.00001         565.68542   6    1157
 1091   1     0.01693        1831.37085   7    1157
 1092  30     0.01025         682.84271  12    1131
 1093   1     0.07600         500.00000   7    1131
 1094   1     0.04000         500.00000   7    1053
 1095   1     0.10092         624.26407  13    1096
 1096   2     0.07778         282.84271   8    1168
 1097   1     0.23286         700.00000  13    1168
 1098   1     0.18530         582.84271  13    1168
 1099   1     0.24749         707.10678  13    1170
 1100   1     0.24286         700.00000  13    1137
 1101   1     0.48667         300.00000  13    1137
 1102   3     0.01243         482.84271   8    1103
 1103   4     0.00439        1365.68542   8    1104
 1104  84     0.02000         200.00000  12    1105
 1105  85     0.00354         848.52814  12    1028
 1106   6     0.00001         282.84271   2    1081
 1107 107     0.00001        1082.84271   6    1108
 1108 108     0.00001         282.84271   6    1087
 1109  23     0.00001         282.84271   4    1089
 1110   1     0.05400         500.00000   7    1244
 1111   1     0.04007         424.26407   7    1244
 1112   1     0.09413        3962.74170   8    1244
 1113   1     0.32906        1789.94949  13    1188
 1114   1     0.31440        1389.94949  13    1188
 1115   6     0.02090         765.68542   8    1191
 1116   1     0.33333         300.00000  13    1191
 1117   1     0.32807        1389.94949  13    1139
 1118   3     0.10167         600.00000  14    1139
 1119   4     0.06080        1282.84271   8    1235
 1120   1     0.02374        1389.94949   7    1103
 1121   1     0.00001         300.00000   1    1105
 1122   2     0.00118         848.52814   2    1060
 1123   1     0.03962        1589.94949   7    1015
 1124   5     0.00001         200.00000   2    1106
 1125   2     0.00001         200.00000   1    1126
 1126   9     0.00095        1048.52814   3    1084
 1127   4     0.00001         682.84271   2    1108
 1128   5     0.00001         600.00000   2    1066
 1129   1     0.00001         424.26407   1    1109
 1130   1     0.01414         424.26407   7    1156
 1131  31     0.00750         400.00000  12    1185
 1132   1     0.08485         424.26407   7    1409
 1133   1     0.31244        2355.63492  13    1409
 1134   1     0.44453         782.84271  13    1210
 1135   1     0.37333         300.00000  13    1210
 1136   1     0.05000         300.00000   7    1167
 1137   2     0.02278         482.84271   8    1171
 1138   1     0.35333         300.00000  13    1171
 1139   4     0.01904         682.84271   8    1141
 1140   1     0.11192         982.84271  13    1141
 1141   7     0.01904         682.84271   9    1235
 1142   1     0.01800         500.00000   7    1122
 1143   1     0.04545        1100.00000   7    1078
 1144   1     0.00001         424.26407   1    1145
 1145   3     0.00513        1365.68542   8    1081
 1146   3     0.01500         600.00000   8    1124
 1147   2     0.01500         200.00000   7    1146
 1148   1     0.12902         782.84271  13    1147
 1149  45     0.00001        2131.37085   6    1032
 1150   1     0.04884         982.84271   7    1125
 1151   1     0.00001         424.26407   1    1125
 1152   1     0.00203         982.84271   7    1127
 1153   3     0.00500         200.00000   8    1127
 1154  22     0.00293         682.84271  10    1109
 1155   1     0.00320        2189.94949   7    1156
 1156   4     0.00001         482.84271   2    1181
 1157 120     0.00001         765.68542   6    1181
 1158   3     0.00216        1848.52814   8    1181
 1159   1     0.00236         424.26407   7    1184
 1160   1     0.01333         300.00000   7    1184
 1161   1     0.09373        1024.26407   7    1185
 1162   1     0.05307        1582.84271   7    1209
 1163   1     0.15249        1265.68542  13    1186
 1164   1     0.29955         624.26407  13    1192
 1165   1     0.20760         582.84271  13    1192
 1166   1     0.09780         582.84271   7    1167
 1167   2     0.03889         282.84271   7    1233
 1168   3     0.01698         765.68542   8    1233
 1169   1     0.04950         424.26407   7    1252
 1170   2     0.07767         965.68542   8    1252
 1171   3     0.05303         282.84271   8    1252
 1172   1     0.02950        1389.94949   7    1309
 1173   1     0.04155        1107.10678   7    1309
 1174  83     0.00471         848.52814  12    1104
 1175   3     0.00453         882.84271   8    1105
 1176   2     0.02830        1448.52814   8    1079
 1177   2     0.00001         282.84271   2    1145
 1178   1     0.15792         424.26407  13    1146
 1179   8     0.00621         482.84271   8    1126
 1180   1     0.00001         624.26407   1    1128
 1181 121     0.00001         482.84271   6    1182
 1182 122     0.00001         400.00000   6    1205
 1183   1     0.00001         500.00000   1    1205
 1184   2     0.00001         282.84271   1    1231
 1185  32     0.00293         682.84271  12    1231
 1186   3     0.01061         565.68542   8    1209
 1187   2     0.04142        1931.37085   8    1186
 1188   2     0.21235         682.84271  14    1302
 1189   1     0.43134         424.26407  13    1302
 1190   1     0.15667         300.00000  13    1211
 1191   7     0.02593         848.52814   8    1211
 1192   2     0.03500         200.00000   7    1248
 1193   1     0.01797        1224.26407   7    1194
 1194  32     0.00001         282.84271   6    1174
 1195   1     0.05185         424.26407   7    1176
 1196   1     0.05843         907.10678   7    1177
 1197   4     0.01045         765.68542   8    1124
 1198   1     0.10475         782.84271  13    1147
 1199   1     0.27000         300.00000  13    1200
 1200  44     0.00001         765.68542   6    1149
 1201   2     0.02278         482.84271   8    1153
 1202   1     0.01716         582.84271   7    1154
 1203   1     0.00686         582.84271   7    1204
 1204   3     0.00001         848.52814   2    1156
 1205 123     0.00001         282.84271   6    1230
 1206   1     0.04345        1265.68542   7    1297
 1207   1     0.03960         782.84271   7    1297
 1208  19     0.01675        1731.37085  11    1274
 1209   4     0.01591         565.68542   8    1274
 1210   2     0.12594         682.84271  13    1247
 1211   8     0.04596         282.84271   9    1247
 1212   1     0.10000         700.00000  13    1213
 1213   2     0.05711         682.84271   8    1248
 1214   1     0.14753         982.84271  13    1281
 1215   1     0.30641         424.26407  13    1281
 1216   2     0.10979        2131.37085  14    1217
 1217   6     0.01553         965.68542   8    1141
 1218   1     0.00515         582.84271   7    1175
 1219   1     0.05028        1272.79221   7    1122
 1220   1     0.00818        1589.94949   7    1106
 1221   1     0.00001         300.00000   1    1222
 1222  43     0.00354         282.84271  12    1200
 1223   1     0.22930         824.26407  13    1149
 1224   1     0.03481        2355.63492   7    1034
 1225   1     0.01886         424.26407   7    1201
 1226   1     0.01913        1307.10678   7    1154
 1227   1     0.00001         300.00000   1    1228
 1228   2     0.00732         682.84271   8    1204
 1229   1     0.00001         707.10678   1    1182
 1230 124     0.00001        1082.84271   6    1242
 1231  33     0.00001         482.84271   6    1242
 1232   1     0.41333         300.00000  13    1213
 1233   4     0.01698         765.68542   8    1279
 1234   1     0.03087         907.10678   7    1356
 1235   8     0.01282        1248.52814   9    1356
 1236   2     0.03625         882.84271   8    1175
 1237   2     0.03107         482.84271   7    1197
 1238   1     0.14600         500.00000  13    1237
 1239   1     0.12257         424.26407  13    1222
 1240   1     0.03277        1189.94949   7    1153
 1241  21     0.00119        1682.84271   4    1154
 1242 125     0.00001         282.84271   6    1273
 1243   1     0.00001         300.00000   1    1273
 1244   2     0.02071        1448.52814   8    1323
 1245   1     0.02828         424.26407   7    1323
 1246   1     0.15567         982.84271  13    1412
 1247   9     0.01237         565.68542   9    1412
 1248   3     0.06110         965.68542   8    1250
 1249   1     0.23667         300.00000  13    1250
 1250   4     0.04900        1000.00000   8    1251
 1251   8     0.00001         682.84271   2    1279
 1252   4     0.10375         800.00000  14    1332
 1253   1     0.33470         424.26407  13    1332
 1254   1     0.14898         624.26407  13    1255
 1255   4     0.01000         200.00000   8    1256
 1256   5     0.02220         765.68542   8    1217
 1257  31     0.00261         765.68542  12    1194
 1258  82     0.00001         882.84271   6    1174
 1259   1     0.01333         300.00000   7    1236
 1260   1     0.05136        1265.68542   7    1177
 1261   1     0.05333         300.00000   7    1237
 1262  42     0.00001         400.00000   6    1222
 1263   1     0.06128         424.26407   7    1264
 1264   2     0.06731         965.68542   8    1265
 1265   7     0.01657         965.68542   8    1179
 1266   1     0.01689        1065.68542   7    1179
 1267   4     0.00690        1448.52814   8    1128
 1268   1     0.01000         300.00000   7    1269
 1269  20     0.00001         282.84271   4    1241
 1270   1     0.01179         424.26407   7    1241
 1271   1     0.00205        1465.68542   7    1230
 1272   1     0.00001        1700.00000   1    1295
 1273 126     0.00001         282.84271   6    1295
 1274  20     0.01000         600.00000  11    1298
 1275   1     0.02593         424.26407   7    1298
 1276   1     0.08750         582.84271   7    1345
 1277   1     0.26149         982.84271  13    1345
 1278   7     0.13000         200.00000  14    1251
 1279   9     0.00001         765.68542   3    1280
 1280  10     0.41750         400.00000  15    1304
 1281   2     0.28994         765.68542  13    1304
 1282   1     0.64000         500.00000  13    1304
 1283   1     0.15778         900.00000  13    1284
 1284   2     0.06750         400.00000   8    1286
 1285   1     0.22573        1665.68542  13    1286
 1286   3     0.02929         682.84271   8    1255
 1287   1     0.00001         300.00000   1    1257
 1288   1     0.00001         300.00000   1    1258
 1289  81     0.00001         282.84271   6    1258
 1290   1     0.00001         300.00000   1    1289
 1291   2     0.04950         565.68542   8    1292
 1292   3     0.03210         965.68542   8    1197
 1293   1     0.06364         424.26407   7    1264
 1294   2     0.01621        1048.52814   8    1204
 1295 127     0.00001         282.84271   6    1321
 1296   1     0.00001         300.00000   1    1321
 1297   2     0.01812         882.84271   8    1324
 1298  21     0.00354         282.84271  11    1378
 1299   1     0.02427         782.84271   7    1378
 1300   1     0.02692         482.84271   7    1437
 1301   1     0.04092        1148.52814   7    1437
 1302   3     0.03900        1000.00000   8    1438
 1303   1     0.06122         865.68542   7    1438
 1304  11     0.12219         482.84271  15    1331
 1305   1     0.22379         907.10678  13    1284
 1306   1     0.02230         582.84271   7    1256
 1307   1     0.01661         782.84271   7    1333
 1308   1     0.06000         300.00000   7    1333
 1309   2     0.00732        1365.68542   8    1334
 1310  30     0.00001         682.84271   6    1257
 1311   1     0.05233        1872.79221   7    1236
 1312   1     0.03771         424.26407   7    1291
 1313  11     0.00001         482.84271   2    1262
 1314   6     0.03000         400.00000   8    1265
 1315   1     0.19400         500.00000  13    1316
 1316   2     0.02828         565.68542   7    1317
 1317   3     0.03107         482.84271   8    1267
 1318   1     0.06223         707.10678   7    1267
 1319  19     0.01657         482.84271  10    1269
 1320   1     0.00001        2024.26407   1    1321
 1321 128     0.00001         282.84271   6    1373
 1322   1     0.05500         200.00000   7    1373
 1323   3     0.00751        1331.37085   8    1324
 1324   4     0.01061         282.84271   8    1433
 1325   1     0.01443        2355.63492   7    1433
 1326   1     0.06667         300.00000   7    1350
 1327   1     0.37333         300.00000  13    1350
 1328   5     0.00001         400.00000   2    1329
 1329   6     0.08750         765.68542   8    1278
 1330   1     0.19092         424.26407  13    1331
 1331  12     0.03661         682.84271   9    1442
 1332   5     0.21941         765.68542  14    1442
 1333   2     0.00707         282.84271   7    1355
 1334  28     0.00001         482.84271   6    1335
 1335  29     0.00001         282.84271   6    1310
 1336   1     0.02357         424.26407   7    1313
 1337   1     0.07765         824.26407   7    1368
 1338  18     0.02500         200.00000  10    1319
 1339   1     0.09192         424.26407   7    1319
 1340   3     0.00001        1482.84271   2    1373
 1341   1     0.20184         624.26407  13    1374
 1342   1     0.05667         300.00000   7    1374
 1343   1     0.02000         500.00000   7    1439
 1344   1     0.15452        2148.52814  13    1439
 1345   2     0.02636         682.84271   8    1413
 1346   1     0.12257         424.26407  13    1413
 1347   1     0.41168         624.26407  13    1460
 1348   1     0.55667         300.00000  13    1460
 1349   1     0.23806         424.26407  13    1379
 1350   2     0.13081         282.84271  13    1351
 1351   3     0.00001         400.00000   2    1352
 1352   4     0.02678        1082.84271   8    1328
 1353   1     0.00001         424.26407   1    1329
 1354   1     0.10986         782.84271  13    1278
 1355   3     0.01450         482.84271   8    1386
 1356   9     0.00160        1248.52814   3    1386
 1357  27     0.01591         565.68542  12    1334
 1358   1     0.16333         300.00000  13    1335
 1359  80     0.00001         765.68542   6    1289
 1360   1     0.00001         300.00000   1    1359
 1361   3     0.03377        2931.37085   8    1078
 1362   1     0.03804        1182.84271   7    1363
 1363  41     0.02861        1048.52814  12    1262
 1364   1     0.23900         707.10678  13    1397
 1365   1     0.08330         624.26407   7    1316
 1366   1     0.11152         582.84271  13    1317
 1367   1     0.00707         424.26407   7    1368
 1368   2     0.00001         282.84271   1    1369
 1369  17     0.00001         282.84271   4    1338
 1370   1     0.11667         300.00000  13    1371
 1371   2     0.02121         282.84271   7    1340
 1372   1     0.00001        1100.00000   1    1430
 1373 129     0.00001         565.68542   6    1430
 1374   2     0.00001         200.00000   1    1430
 1375   1     0.05729        1989.94949   7    1517
 1376   1     0.11078         424.26407  13    1517
 1377   1     0.03300         424.26407   7    1407
 1378  22     0.01318         682.84271  11    1407
 1379   2     0.08839         282.84271   8    1506
 1380   1     0.17093         982.84271  13    1379
 1381   1     0.07778         424.26407   7    1351
 1382   1     0.16078        1107.10678  13    1280
 1383   1     0.23099         424.26407  13    1416
 1384   1     0.14333         300.00000  13    1416
 1385   1     0.05187        1831.37085   7    1355
 1386  10     0.00001         282.84271   3    1387
 1387  11     0.00001         482.84271   4    1357
 1388   1     0.03273        1100.00000   7    1310
 1389   3     0.00001         282.84271   2    1359
 1390   1     0.14667        1500.00000  13    1389
 1391   1     0.18262         624.26407  13    1361
 1392   1     0.09815        2231.37085   7    1176
 1393   1     0.10940        1307.10678  13    1292
 1394  40     0.00001         200.00000   6    1363
 1395  10     0.01757         682.84271   8    1313
 1396   9     0.21000         200.00000  14    1395
 1397   2     0.00001         482.84271   2    1396
 1398   1     0.13368        1107.10678  13    1397
 1399   1     0.05667         300.00000   7    1400
 1400   2     0.04886        1248.52814   8    1314
 1401   5     0.02000         600.00000   8    1314
 1402   1     0.10213        2555.63492  13    1201
 1403   1     0.04806         624.26407   7    1338
 1404   1     0.08533        1265.68542   7    1294
 1405   1     0.08333         300.00000   7    1371
 1406   1     0.02230         582.84271   7    1340
 1407  23     0.00354         282.84271  12    1434
 1408   1     0.01831         982.84271   7    1434
 1409   2     0.02316        2979.89899   8    1435
 1410   2     0.00001         200.00000   1    1435
 1411   1     0.02044         782.84271   7    1410
 1412  10     0.01657        1448.52814   9    1458
